initial
X	Y
13.8975 4.15774144429e-35
13.9125 3.18299317722e-35
13.9275 2.43567032175e-35
13.9425 1.86297003048e-35
13.9575 1.42428795024e-35
13.9725 1.08841445064e-35
13.9875 8.31371946506e-36
14.0025 6.34747501114e-36
14.0175 4.84407882267e-36
14.0325 3.69509807911e-36
14.0475 2.81737921877e-36
14.0625 2.14718374574e-36
14.0775 1.6356775101e-36
14.0925 1.24546268795e-36
14.1075 9.47912669061e-37
14.1225 7.21124916487e-37
14.1375 5.48349236457e-37
14.1525 4.16781613827e-37
14.1675 3.16639016807e-37
14.1825 2.40450050265e-37
14.1975 1.82511352537e-37
14.2125 1.38471202077e-37
14.2275 1.05010713341e-37
14.2425 7.95998633999e-38
14.2575 6.03108714439e-38
14.2725 4.56755149659e-38
14.2875 3.45760891026e-38
14.3025 2.61621151262e-38
14.3175 1.97867471308e-38
14.3325 1.49582408706e-38
14.3475 1.13029344378e-38
14.3625 8.53702320991e-39
14.3775 6.44504988692e-39
14.3925 4.86351961668e-39
14.4075 3.66842486107e-39
14.4225 2.76575146816e-39
14.4375 2.08425687482e-39
14.4525 1.56997920927e-39
14.4675 1.18206437085e-39
14.4825 8.89596203421e-40
14.4975 6.69189752376e-40
14.5125 5.03164752258e-40
14.5275 3.78160101825e-40
14.5425 2.84083342822e-40
14.5575 2.13314511351e-40
14.5725 1.60103047652e-40
14.5875 1.20111161011e-40
14.6025 9.00682445487e-41
14.6175 6.75094545684e-41
14.6325 5.05780483835e-41
14.6475 3.78759996072e-41
14.6625 2.83511517585e-41
14.6775 2.12120126524e-41
14.6925 1.58634489661e-41
14.7075 1.18581768096e-41
14.7225 8.86018509737e-42
14.7375 6.61716913745e-42
14.7525 4.93976448889e-42
14.7675 3.68591078699e-42
14.7825 2.74908369889e-42
14.7975 2.04944219423e-42
14.8125 1.52717199495e-42
14.8275 1.13748269183e-42
14.8425 8.46849450729e-43
14.8575 6.30190991613e-43
14.8725 4.68751573806e-43
14.8875 3.48512094739e-43
14.9025 2.58998672119e-43
14.9175 1.92389686963e-43
14.9325 1.4284682963e-43
14.9475 1.06014188055e-43
14.9625 7.86433390382e-44
14.9775 5.8312876474e-44
